Kommunenummer	Stadnamn	Prioritet	Kommune	Fylke	Nynorsk	Bokmål	Engelsk
213	Skotbu	50	Ski	Akershus	http://www.yr.no/stad/Noreg/Akershus/Ski/Skotbu/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ski/Skotbu/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ski/Skotbu/varsel.xml
214	Ås	30	Ås	Akershus	http://www.yr.no/stad/Noreg/Akershus/Ås/Ås/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ås/Ås/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ås/Ås/varsel.xml
214	Kroer	60	Ås	Akershus	http://www.yr.no/stad/Noreg/Akershus/Ås/Kroer/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ås/Kroer/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ås/Kroer/varsel.xml
214	Nordby	60	Ås	Akershus	http://www.yr.no/stad/Noreg/Akershus/Ås/Nordby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ås/Nordby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ås/Nordby/varsel.xml
214	Melleby	60	Ås	Akershus	http://www.yr.no/stad/Noreg/Akershus/Ås/Melleby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ås/Melleby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ås/Melleby/varsel.xml
214	Vinterbro	50	Ås	Akershus	http://www.yr.no/stad/Noreg/Akershus/Ås/Vinterbro/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ås/Vinterbro/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ås/Vinterbro/varsel.xml
215	Drøbak	25	Frogn	Akershus	http://www.yr.no/stad/Noreg/Akershus/Frogn/Drøbak/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Drøbak/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Drøbak/varsel.xml
215	Heer	50	Frogn	Akershus	http://www.yr.no/stad/Noreg/Akershus/Frogn/Heer/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Heer/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Heer/varsel.xml
215	Heer	50	Frogn	Akershus	http://www.yr.no/stad/Noreg/Akershus/Frogn/Heer/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Heer/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Heer/varsel.xml
215	Oscarsborg	50	Frogn	Akershus	http://www.yr.no/stad/Noreg/Akershus/Frogn/Oscarsborg/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Oscarsborg/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Oscarsborg/varsel.xml
215	Skiphelle	50	Frogn	Akershus	http://www.yr.no/stad/Noreg/Akershus/Frogn/Skiphelle/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Frogn/Skiphelle/varsel.xml	http://www.yr.no/place/Norway/Akershus/Frogn/Skiphelle/varsel.xml
216	Nesoddtangen	30	Nesodden	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nesodden/Nesoddtangen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Nesoddtangen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Nesoddtangen/varsel.xml
216	Skoklefall	60	Nesodden	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nesodden/Skoklefall/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Skoklefall/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Skoklefall/varsel.xml
216	Bjørnemyrdalen	50	Nesodden	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nesodden/Bjørnemyrdalen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Bjørnemyrdalen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Bjørnemyrdalen/varsel.xml
216	Fagerstrand	50	Nesodden	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nesodden/Fagerstrand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Fagerstrand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Fagerstrand/varsel.xml
216	Fjellstrand	50	Nesodden	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nesodden/Fjellstrand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nesodden/Fjellstrand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nesodden/Fjellstrand/varsel.xml
217	Kolbotn	30	Oppegård	Akershus	http://www.yr.no/stad/Noreg/Akershus/Oppegård/Kolbotn/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Kolbotn/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Kolbotn/varsel.xml
217	Oppegård	50	Oppegård	Akershus	http://www.yr.no/stad/Noreg/Akershus/Oppegård/Oppegård/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Oppegård/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Oppegård/varsel.xml
217	Sofiemyr	50	Oppegård	Akershus	http://www.yr.no/stad/Noreg/Akershus/Oppegård/Sofiemyr/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Sofiemyr/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Sofiemyr/varsel.xml
217	Svartskog	50	Oppegård	Akershus	http://www.yr.no/stad/Noreg/Akershus/Oppegård/Svartskog/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Svartskog/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Svartskog/varsel.xml
217	Tårnåsen	50	Oppegård	Akershus	http://www.yr.no/stad/Noreg/Akershus/Oppegård/Tårnåsen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Oppegård/Tårnåsen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Oppegård/Tårnåsen/varsel.xml
219	Sandvika	25	Bærum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Bærum/Sandvika/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Sandvika/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Sandvika/varsel.xml
219	Vestmarksetra	60	Bærum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Bærum/Vestmarksetra/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Vestmarksetra/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Vestmarksetra/varsel.xml
219	Bekkestua	50	Bærum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Bærum/Bekkestua/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Bekkestua/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Bekkestua/varsel.xml
219	Lommedalen	50	Bærum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Bærum/Lommedalen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Lommedalen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Lommedalen/varsel.xml
219	Skui	50	Bærum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Bærum/Skui/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Bærum/Skui/varsel.xml	http://www.yr.no/place/Norway/Akershus/Bærum/Skui/varsel.xml
220	Asker	30	Asker	Akershus	http://www.yr.no/stad/Noreg/Akershus/Asker/Asker/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Asker/Asker/varsel.xml	http://www.yr.no/place/Norway/Akershus/Asker/Asker/varsel.xml
220	Borgen	50	Asker	Akershus	http://www.yr.no/stad/Noreg/Akershus/Asker/Borgen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Asker/Borgen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Asker/Borgen/varsel.xml
220	Heggedal	50	Asker	Akershus	http://www.yr.no/stad/Noreg/Akershus/Asker/Heggedal/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Asker/Heggedal/varsel.xml	http://www.yr.no/place/Norway/Akershus/Asker/Heggedal/varsel.xml
220	Nesøya	50	Asker	Akershus	http://www.yr.no/stad/Noreg/Akershus/Asker/Nesøya/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Asker/Nesøya/varsel.xml	http://www.yr.no/place/Norway/Akershus/Asker/Nesøya/varsel.xml
220	Vollen	50	Asker	Akershus	http://www.yr.no/stad/Noreg/Akershus/Asker/Vollen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Asker/Vollen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Asker/Vollen/varsel.xml
221	Bjørkelangen	30	Aurskog-Høland	Akershus	http://www.yr.no/stad/Noreg/Akershus/Aurskog-Høland/Bjørkelangen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Aurskog-Høland/Bjørkelangen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Aurskog-Høland/Bjørkelangen/varsel.xml
221	Aurskog	50	Aurskog-Høland	Akershus	http://www.yr.no/stad/Noreg/Akershus/Aurskog-Høland/Aurskog/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Aurskog-Høland/Aurskog/varsel.xml	http://www.yr.no/place/Norway/Akershus/Aurskog-Høland/Aurskog/varsel.xml
221	Fosser	50	Aurskog-Høland	Akershus	http://www.yr.no/stad/Noreg/Akershus/Aurskog-Høland/Fosser/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Aurskog-Høland/Fosser/varsel.xml	http://www.yr.no/place/Norway/Akershus/Aurskog-Høland/Fosser/varsel.xml
221	Hemnes	50	Aurskog-Høland	Akershus	http://www.yr.no/stad/Noreg/Akershus/Aurskog-Høland/Hemnes/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Aurskog-Høland/Hemnes/varsel.xml	http://www.yr.no/place/Norway/Akershus/Aurskog-Høland/Hemnes/varsel.xml
221	Setskog	50	Aurskog-Høland	Akershus	http://www.yr.no/stad/Noreg/Akershus/Aurskog-Høland/Setskog/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Aurskog-Høland/Setskog/varsel.xml	http://www.yr.no/place/Norway/Akershus/Aurskog-Høland/Setskog/varsel.xml
226	Sørumsand	30	Sørum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Sørum/Sørumsand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Sørum/Sørumsand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Sørum/Sørumsand/varsel.xml
226	Blaker	50	Sørum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Sørum/Blaker/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Sørum/Blaker/varsel.xml	http://www.yr.no/place/Norway/Akershus/Sørum/Blaker/varsel.xml
226	Frogner	50	Sørum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Sørum/Frogner/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Sørum/Frogner/varsel.xml	http://www.yr.no/place/Norway/Akershus/Sørum/Frogner/varsel.xml
226	Rånåsfoss	50	Sørum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Sørum/Rånåsfoss/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Sørum/Rånåsfoss/varsel.xml	http://www.yr.no/place/Norway/Akershus/Sørum/Rånåsfoss/varsel.xml
226	Sørum	50	Sørum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Sørum/Sørum/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Sørum/Sørum/varsel.xml	http://www.yr.no/place/Norway/Akershus/Sørum/Sørum/varsel.xml
227	Fetsund	30	Fet	Akershus	http://www.yr.no/stad/Noreg/Akershus/Fet/Fetsund/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Fet/Fetsund/varsel.xml	http://www.yr.no/place/Norway/Akershus/Fet/Fetsund/varsel.xml
227	Dalen	60	Fet	Akershus	http://www.yr.no/stad/Noreg/Akershus/Fet/Dalen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Fet/Dalen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Fet/Dalen/varsel.xml
227	Ulverud	60	Fet	Akershus	http://www.yr.no/stad/Noreg/Akershus/Fet/Ulverud/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Fet/Ulverud/varsel.xml	http://www.yr.no/place/Norway/Akershus/Fet/Ulverud/varsel.xml
227	Varsjøen	50	Fet	Akershus	http://www.yr.no/stad/Noreg/Akershus/Fet/Varsjøen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Fet/Varsjøen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Fet/Varsjøen/varsel.xml
227	Gan	50	Fet	Akershus	http://www.yr.no/stad/Noreg/Akershus/Fet/Gan/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Fet/Gan/varsel.xml	http://www.yr.no/place/Norway/Akershus/Fet/Gan/varsel.xml
228	Fjerdingby	30	Rælingen	Akershus	http://www.yr.no/stad/Noreg/Akershus/Rælingen/Fjerdingby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Rælingen/Fjerdingby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Rælingen/Fjerdingby/varsel.xml
228	Blystadlia	50	Rælingen	Akershus	http://www.yr.no/stad/Noreg/Akershus/Rælingen/Blystadlia/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Rælingen/Blystadlia/varsel.xml	http://www.yr.no/place/Norway/Akershus/Rælingen/Blystadlia/varsel.xml
228	Løvenstad	50	Rælingen	Akershus	http://www.yr.no/stad/Noreg/Akershus/Rælingen/Løvenstad/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Rælingen/Løvenstad/varsel.xml	http://www.yr.no/place/Norway/Akershus/Rælingen/Løvenstad/varsel.xml
228	Nordby	50	Rælingen	Akershus	http://www.yr.no/stad/Noreg/Akershus/Rælingen/Nordby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Rælingen/Nordby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Rælingen/Nordby/varsel.xml
228	Rælingen	50	Rælingen	Akershus	http://www.yr.no/stad/Noreg/Akershus/Rælingen/Rælingen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Rælingen/Rælingen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Rælingen/Rælingen/varsel.xml
229	Sand	30	Enebakk	Akershus	http://www.yr.no/stad/Noreg/Akershus/Enebakk/Sand/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Enebakk/Sand/varsel.xml	http://www.yr.no/place/Norway/Akershus/Enebakk/Sand/varsel.xml
229	Tangen	60	Enebakk	Akershus	http://www.yr.no/stad/Noreg/Akershus/Enebakk/Tangen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Enebakk/Tangen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Enebakk/Tangen/varsel.xml
229	Vardåsen	60	Enebakk	Akershus	http://www.yr.no/stad/Noreg/Akershus/Enebakk/Vardåsen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Enebakk/Vardåsen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Enebakk/Vardåsen/varsel.xml
229	Enebakk	50	Enebakk	Akershus	http://www.yr.no/stad/Noreg/Akershus/Enebakk/Enebakk/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Enebakk/Enebakk/varsel.xml	http://www.yr.no/place/Norway/Akershus/Enebakk/Enebakk/varsel.xml
229	Flateby	50	Enebakk	Akershus	http://www.yr.no/stad/Noreg/Akershus/Enebakk/Flateby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Enebakk/Flateby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Enebakk/Flateby/varsel.xml
230	Solheim	30	Lørenskog	Akershus	http://www.yr.no/stad/Noreg/Akershus/Lørenskog/Solheim/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Lørenskog/Solheim/varsel.xml	http://www.yr.no/place/Norway/Akershus/Lørenskog/Solheim/varsel.xml
230	Finstad	50	Lørenskog	Akershus	http://www.yr.no/stad/Noreg/Akershus/Lørenskog/Finstad/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Lørenskog/Finstad/varsel.xml	http://www.yr.no/place/Norway/Akershus/Lørenskog/Finstad/varsel.xml
230	Fjellhamar	50	Lørenskog	Akershus	http://www.yr.no/stad/Noreg/Akershus/Lørenskog/Fjellhamar/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Lørenskog/Fjellhamar/varsel.xml	http://www.yr.no/place/Norway/Akershus/Lørenskog/Fjellhamar/varsel.xml
230	Nordby	50	Lørenskog	Akershus	http://www.yr.no/stad/Noreg/Akershus/Lørenskog/Nordby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Lørenskog/Nordby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Lørenskog/Nordby/varsel.xml
230	Rasta	50	Lørenskog	Akershus	http://www.yr.no/stad/Noreg/Akershus/Lørenskog/Rasta/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Lørenskog/Rasta/varsel.xml	http://www.yr.no/place/Norway/Akershus/Lørenskog/Rasta/varsel.xml
231	Lillestrøm	25	Skedsmo	Akershus	http://www.yr.no/stad/Noreg/Akershus/Skedsmo/Lillestrøm/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Skedsmo/Lillestrøm/varsel.xml	http://www.yr.no/place/Norway/Akershus/Skedsmo/Lillestrøm/varsel.xml
231	Kjeller	50	Skedsmo	Akershus	http://www.yr.no/stad/Noreg/Akershus/Skedsmo/Kjeller/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Skedsmo/Kjeller/varsel.xml	http://www.yr.no/place/Norway/Akershus/Skedsmo/Kjeller/varsel.xml
231	Leirsund	50	Skedsmo	Akershus	http://www.yr.no/stad/Noreg/Akershus/Skedsmo/Leirsund/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Skedsmo/Leirsund/varsel.xml	http://www.yr.no/place/Norway/Akershus/Skedsmo/Leirsund/varsel.xml
231	Skedsmokorset	50	Skedsmo	Akershus	http://www.yr.no/stad/Noreg/Akershus/Skedsmo/Skedsmokorset/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Skedsmo/Skedsmokorset/varsel.xml	http://www.yr.no/place/Norway/Akershus/Skedsmo/Skedsmokorset/varsel.xml
231	Strømmen	50	Skedsmo	Akershus	http://www.yr.no/stad/Noreg/Akershus/Skedsmo/Strømmen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Skedsmo/Strømmen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Skedsmo/Strømmen/varsel.xml
233	Nittedal	30	Nittedal	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nittedal/Nittedal/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nittedal/Nittedal/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nittedal/Nittedal/varsel.xml
233	Lillomarkkapellet	60	Nittedal	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nittedal/Lillomarkkapellet/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nittedal/Lillomarkkapellet/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nittedal/Lillomarkkapellet/varsel.xml
233	Hagan	50	Nittedal	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nittedal/Hagan/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nittedal/Hagan/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nittedal/Hagan/varsel.xml
233	Hakadal	50	Nittedal	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nittedal/Hakadal/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nittedal/Hakadal/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nittedal/Hakadal/varsel.xml
233	Skytta	50	Nittedal	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nittedal/Skytta/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nittedal/Skytta/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nittedal/Skytta/varsel.xml
234	Ask	30	Gjerdrum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Gjerdrum/Ask/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Gjerdrum/Ask/varsel.xml	http://www.yr.no/place/Norway/Akershus/Gjerdrum/Ask/varsel.xml
234	Heni	60	Gjerdrum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Gjerdrum/Heni/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Gjerdrum/Heni/varsel.xml	http://www.yr.no/place/Norway/Akershus/Gjerdrum/Heni/varsel.xml
234	Bekkeberga	60	Gjerdrum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Gjerdrum/Bekkeberga/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Gjerdrum/Bekkeberga/varsel.xml	http://www.yr.no/place/Norway/Akershus/Gjerdrum/Bekkeberga/varsel.xml
234	Flatner	60	Gjerdrum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Gjerdrum/Flatner/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Gjerdrum/Flatner/varsel.xml	http://www.yr.no/place/Norway/Akershus/Gjerdrum/Flatner/varsel.xml
234	Grønlundfjellet	60	Gjerdrum	Akershus	http://www.yr.no/stad/Noreg/Akershus/Gjerdrum/Grønlundfjellet/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Gjerdrum/Grønlundfjellet/varsel.xml	http://www.yr.no/place/Norway/Akershus/Gjerdrum/Grønlundfjellet/varsel.xml
235	Jessheim	30	Ullensaker	Akershus	http://www.yr.no/stad/Noreg/Akershus/Ullensaker/Jessheim/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ullensaker/Jessheim/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ullensaker/Jessheim/varsel.xml
235	Gardermoen	50	Ullensaker	Akershus	http://www.yr.no/stad/Noreg/Akershus/Ullensaker/Gardermoen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ullensaker/Gardermoen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ullensaker/Gardermoen/varsel.xml
235	Kløfta	50	Ullensaker	Akershus	http://www.yr.no/stad/Noreg/Akershus/Ullensaker/Kløfta/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ullensaker/Kløfta/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ullensaker/Kløfta/varsel.xml
235	Sessvollmoen	50	Ullensaker	Akershus	http://www.yr.no/stad/Noreg/Akershus/Ullensaker/Sessvollmoen/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ullensaker/Sessvollmoen/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ullensaker/Sessvollmoen/varsel.xml
235	Trandum	50	Ullensaker	Akershus	http://www.yr.no/stad/Noreg/Akershus/Ullensaker/Trandum/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Ullensaker/Trandum/varsel.xml	http://www.yr.no/place/Norway/Akershus/Ullensaker/Trandum/varsel.xml
236	Årnes	30	Nes	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nes/Årnes/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nes/Årnes/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nes/Årnes/varsel.xml
236	Auli	50	Nes	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nes/Auli/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nes/Auli/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nes/Auli/varsel.xml
236	Brårud	50	Nes	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nes/Brårud/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nes/Brårud/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nes/Brårud/varsel.xml
236	Fenstad	50	Nes	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nes/Fenstad/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nes/Fenstad/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nes/Fenstad/varsel.xml
236	Oppaker	50	Nes	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nes/Oppaker/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nes/Oppaker/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nes/Oppaker/varsel.xml
237	Eidsvoll	25	Eidsvoll	Akershus	http://www.yr.no/stad/Noreg/Akershus/Eidsvoll/Eidsvoll/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Eidsvoll/Eidsvoll/varsel.xml	http://www.yr.no/place/Norway/Akershus/Eidsvoll/Eidsvoll/varsel.xml
237	Bøn	50	Eidsvoll	Akershus	http://www.yr.no/stad/Noreg/Akershus/Eidsvoll/Bøn/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Eidsvoll/Bøn/varsel.xml	http://www.yr.no/place/Norway/Akershus/Eidsvoll/Bøn/varsel.xml
237	Dal	50	Eidsvoll	Akershus	http://www.yr.no/stad/Noreg/Akershus/Eidsvoll/Dal/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Eidsvoll/Dal/varsel.xml	http://www.yr.no/place/Norway/Akershus/Eidsvoll/Dal/varsel.xml
237	Feiring	50	Eidsvoll	Akershus	http://www.yr.no/stad/Noreg/Akershus/Eidsvoll/Feiring/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Eidsvoll/Feiring/varsel.xml	http://www.yr.no/place/Norway/Akershus/Eidsvoll/Feiring/varsel.xml
237	Minnesund	50	Eidsvoll	Akershus	http://www.yr.no/stad/Noreg/Akershus/Eidsvoll/Minnesund/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Eidsvoll/Minnesund/varsel.xml	http://www.yr.no/place/Norway/Akershus/Eidsvoll/Minnesund/varsel.xml
238	Nannestad	30	Nannestad	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nannestad/Nannestad/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nannestad/Nannestad/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nannestad/Nannestad/varsel.xml
238	Bjørke	60	Nannestad	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nannestad/Bjørke/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nannestad/Bjørke/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nannestad/Bjørke/varsel.xml
238	Holter	50	Nannestad	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nannestad/Holter/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nannestad/Holter/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nannestad/Holter/varsel.xml
238	Maura	50	Nannestad	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nannestad/Maura/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nannestad/Maura/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nannestad/Maura/varsel.xml
238	Åsgreina	50	Nannestad	Akershus	http://www.yr.no/stad/Noreg/Akershus/Nannestad/Åsgreina/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nannestad/Åsgreina/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nannestad/Åsgreina/varsel.xml
239	Hurdal	30	Hurdal	Akershus	http://www.yr.no/stad/Noreg/Akershus/Hurdal/Hurdal/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Hurdal/Hurdal/varsel.xml	http://www.yr.no/place/Norway/Akershus/Hurdal/Hurdal/varsel.xml
